行政区域,房屋名称,时间,价格(万),平均价格,房屋户型,总层数,建筑面积,户型结构,建筑类型,房屋朝向,建成年代,装修情况,建筑结构,梯户比例,配备电梯,所在楼层
南通经济技术开发区,世茂新界 3室1厅 115.96平米,20200921,218,18766,3室1厅,18,115.96,平层,板塔结合,南,2018,简装,钢混结构,两梯三户,有,高楼层
南通经济技术开发区,龙田花苑二期 2室2厅 106平米,20200924,140,13161,2室2厅,17,106,平层,板楼,南,2016,毛坯,钢混结构,两梯三户,有,低楼层
南通经济技术开发区,滨江丽都桥语 2室2厅 89.45平米,20200921,109,12186,2室2厅,11,89.45,平层,暂无数据,南,2016,其他,未知结构,一梯两户,暂无数据,中楼层
南通经济技术开发区,幸福天地二期 3室2厅 126.95平米,20200924,227,17882,3室2厅,26,126.95,平层,板楼,南,2015,精装,钢混结构,十三梯四户,有,中楼层
南通经济技术开发区,江景瑞园 3室1厅 115平米,20200921,123,10679,3室1厅,18,115,平层,板塔结合,南北,2020,毛坯,钢混结构,一梯四户,有,高楼层
南通经济技术开发区,星盛花园 3室2厅 120平米,20200924,146,12125,3室2厅,7,120,暂无数据,板楼,南,2010,其他,砖混结构,一梯两户,无,低楼层
南通经济技术开发区,新开苑东区 2室1厅 79.23平米,20200921,126,15840,2室1厅,5,79.23,平层,板楼,南,2000,精装,砖混结构,两梯两户,有,中楼层
南通经济技术开发区,南通橡树湾 3室2厅 139.75平米,20200921,300,21467,3室2厅,11,139.75,平层,板楼,南,2013,精装,钢混结构,两梯两户,有,高楼层
南通经济技术开发区,万科翡翠公园 3室2厅 103平米,20200924,228,22136,3室2厅,11,103,平层,板塔结合,南北,2020,其他,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,海上传奇 3室2厅 124平米,20200921,160,12904,3室2厅,9,124,平层,板塔结合,南,2019,精装,钢混结构,一梯两户,有,低楼层
南通经济技术开发区,万和家园（开发区） 2室1厅 73平米,20200924,98,13370,2室1厅,18,73,平层,板楼,南,2014,毛坯,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,正泰江岸水苑 1室1厅 40平米,20200924,21,5125,1室1厅,29,40,暂无数据,板塔结合,南,2019,毛坯,钢混结构,两梯二十二户,有,中楼层
南通经济技术开发区,绿地新里城 3室1厅 107平米,20200921,181,16879,3室1厅,34,107,平层,塔楼,南,2019,毛坯,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,云樾东方 3室2厅 94.53平米,20200921,172,18196,3室2厅,33,94.53,平层,板塔结合,南,2017,精装,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,崇州府 3室2厅 126平米,20200924,305,24207,3室2厅,8,126,平层,板楼,南,2020,精装,钢混结构,一梯四户,暂无数据,中楼层
南通经济技术开发区,金科廊桥水岸 3室1厅 89平米,20200924,96,10742,3室1厅,32,89,平层,板塔结合,南,2012,毛坯,混合结构,两梯四户,有,高楼层
南通经济技术开发区,江山鼎 3室2厅 110.45平米,20200921,200,18108,3室2厅,24,110.45,平层,板塔结合,南,2019,毛坯,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,江景瑞园 2室1厅 90.2平米,20200924,98,10865,2室1厅,17,90.2,平层,板塔结合,南,2019,其他,钢混结构,两梯五户,有,高楼层
南通经济技术开发区,景瑞望府 2室2厅 92平米,20200921,179,19457,2室2厅,18,92,平层,板楼,南,2010,其他,钢混结构,两梯三户,有,高楼层
南通经济技术开发区,世茂九龙庭 3室2厅 126.74平米,20200921,218,17201,3室2厅,33,126.74,平层,板塔结合,南,2019,毛坯,钢混结构,两梯八户,有,中楼层
南通经济技术开发区,竹韵花园 2室2厅 93.17平米,20200921,129,13792,2室2厅,18,93.17,平层,板楼,南,2005,精装,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,龙田花苑一期 1室2厅 77.24平米,20200921,108,13918,1室2厅,17,77.24,暂无数据,板塔结合,南,2013,其他,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,金科廊桥水岸 3室2厅 127平米,20200921,130,10212,3室2厅,32,127,暂无数据,板塔结合,南,2018,毛坯,混合结构,两梯四户,有,高楼层
南通经济技术开发区,南通雅居乐花园 3室1厅 99平米,20200921,188,18990,3室1厅,34,99,平层,板塔结合,南,2016,其他,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,春天花园 2室1厅 72.36平米,20200921,119,16432,2室1厅,6,72.36,平层,板塔结合,南,2009,其他,钢混结构,一梯两户,无,高楼层
南通经济技术开发区,江景瑞园 3室2厅 104平米,20200920,113,10866,3室2厅,18,104,平层,板塔结合,南,2020,毛坯,混合结构,两梯四户,有,中楼层
南通经济技术开发区,中南熙悦(南通经济技术开发区) 3室1厅 89.89平米,20200920,158,17500,3室1厅,33,89.89,平层,板塔结合,南,2020,精装,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,海尚家园 3室2厅 110平米,20200916,130,11819,3室2厅,18,110,平层,板楼,南,2014,简装,钢混结构,两梯三户,有,低楼层
南通经济技术开发区,光明幸福天地 2室2厅 89平米,20200920,169,18989,2室2厅,29,89,平层,板塔结合,南,2011,精装,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,碧桂园(南通经济技术开发区) 3室1厅 122.91平米,20200916,200,16273,3室1厅,30,122.91,平层,板塔结合,南,2015,精装,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,幸福天地二期 2室1厅 89.16平米,20200920,158,17721,2室1厅,29,89.16,平层,板楼,南,2013,精装,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,瑞兴花园 2室2厅 87.78平米,20200916,121,13728,2室2厅,16,87.78,平层,板楼,南,2016,毛坯,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,世家花园 2室2厅 88平米,20200920,119,13466,2室2厅,18,88,平层,板楼,南,2014,毛坯,钢混结构,两梯两户,有,高楼层
南通经济技术开发区,世茂新界 3室2厅 89平米,20200920,168,18877,3室2厅,32,89,平层,板塔结合,南,2019,毛坯,钢混结构,四梯八户,有,高楼层
南通经济技术开发区,海尚家园 3室2厅 126.2平米,20200916,167,13233,3室2厅,17,126.2,平层,板楼,南,2012,毛坯,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,朝阳花苑 2室1厅 95.2平米,20200920,172,18015,2室1厅,17,95.2,平层,塔楼,南,2013,毛坯,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,星润花园 2室1厅 81.99平米,20200916,135,16466,2室1厅,9,81.99,平层,板楼,南,2000,其他,钢混结构,一梯两户,有,中楼层
南通经济技术开发区,星通花园 2室1厅 74.96平米,20200920,119,15876,2室1厅,6,74.96,平层,板楼,南,2006,毛坯,钢混结构,一梯两户,无,中楼层
南通经济技术开发区,春天花园 2室2厅 90平米,20200916,146,16167,2室2厅,11,90,平层,板塔结合,南,2011,精装,钢混结构,两梯两户,有,中楼层
南通经济技术开发区,炜赋花苑 2室1厅 78平米,20200919,137,17485,2室1厅,18,78,暂无数据,板楼,南,2011,精装,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,五洲翡丽湾 3室2厅 122平米,20200916,116,9509,3室2厅,11,122,平层,板楼,南,2016,其他,钢混结构,一梯两户,有,中楼层
南通经济技术开发区,鑫湖国贸中心 1室1厅 45平米,20200919,26,5667,1室1厅,30,45,暂无数据,板塔结合,南,2015,其他,钢混结构,六梯四十四户,有,中楼层
南通经济技术开发区,海韵花园 2室1厅 69.29平米,20200916,98,14144,2室1厅,5,69.29,复式,板楼,南,2014,精装,框架结构,一梯两户,暂无数据,高楼层
南通经济技术开发区,景瑞御府 2室1厅 93平米,20200919,224,24087,2室1厅,34,93,平层,板楼,南,2017,精装,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,星富花园 2室1厅 99.23平米,20200916,145,14532,2室1厅,10,99.23,平层,板塔结合,南,2009,简装,砖混结构,一梯两户,暂无数据,低楼层
南通经济技术开发区,富民新村(南通经济技术开发区) 1室1厅 43平米,20200919,56,12931,1室1厅,6,43,平层,板楼,南,1991,其他,混合结构,一梯两户,暂无数据,中楼层
南通经济技术开发区,龙田花苑二期 2室1厅 69.63平米,20200916,105,15051,2室1厅,17,69.63,平层,板楼,南,2014,其他,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,海悦嘉园 2室2厅 75平米,20200919,111,14800,2室2厅,24,75,平层,板楼,南,2016,精装,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,金科廊桥水岸 3室2厅 111.89平米,20200916,128,11440,3室2厅,34,111.89,平层,塔楼,南,2017,毛坯,钢混结构,两梯六户,有,中楼层
南通经济技术开发区,富民新村西区 2室1厅 68.7平米,20200915,86,12460,2室1厅,6,68.7,平层,板楼,南,1998,其他,混合结构,一梯两户,暂无数据,低楼层
南通经济技术开发区,云樾东方 3室2厅 94.53平米,20200919,178,18820,3室2厅,33,94.53,暂无数据,板塔结合,南,2020,精装,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,海韵花园 3室2厅 139.6平米,20200919,159,11390,3室2厅,17,139.6,平层,板楼,南,2013,毛坯,钢混结构,二十梯两户,有,低楼层
南通经济技术开发区,优山美地花园南区 3室2厅 141平米,20200915,235,16667,3室2厅,11,141,平层,板塔结合,南,2010,简装,钢混结构,一梯两户,有,中楼层
南通经济技术开发区,星怡花园东区 1室1厅 55平米,20200915,79,14364,1室1厅,7,55,平层,板塔结合,南,2013,其他,钢混结构,十梯两户,有,低楼层
南通经济技术开发区,鑫湖国贸中心 1室1厅 40平米,20200918,27,6575,1室1厅,30,40,平层,板塔结合,南,2012,其他,钢混结构,四梯四十四户,有,中楼层
南通经济技术开发区,海悦嘉园 3室1厅 96平米,20200917,123,12792,3室1厅,24,96,平层,板楼,南,2013,毛坯,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,炜赋花苑 2室1厅 78.14平米,20200915,134,17136,2室1厅,18,78.14,平层,板楼,南,2010,其他,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,德诚嘉园 3室2厅 139.98平米,20200917,159,11324,3室2厅,6,139.98,平层,板楼,南,2004,毛坯,钢混结构,两梯两户,有,高楼层
南通经济技术开发区,星景花园 3室2厅 132平米,20200915,150,11364,3室2厅,6,132,平层,板楼,南北,2005,其他,钢混结构,一梯一户,暂无数据,低楼层
南通经济技术开发区,新开苑南区 3室2厅 81.51平米,20200917,94,11508,3室2厅,5,81.51,跃层,板楼,南,2002,其他,钢混结构,三梯两户,有,高楼层
南通经济技术开发区,春天花园 2室2厅 101.84平米,20200914,158,15495,2室2厅,11,101.84,平层,板塔结合,南,2015,精装,钢混结构,两梯两户,有,中楼层
南通经济技术开发区,海悦嘉园 3室2厅 108平米,20200917,147,13593,3室2厅,24,108,平层,板楼,南,2013,其他,钢混结构,两梯四户,有,高楼层
南通经济技术开发区,龙田花苑二期 3室2厅 108平米,20200914,141,13019,3室2厅,17,108,平层,板楼,南,2014,其他,框架结构,两梯四户,有,低楼层
南通经济技术开发区,龙田花苑一期 2室2厅 94.56平米,20200917,128,13537,2室2厅,17,94.56,平层,板楼,南,2014,毛坯,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,南通雅居乐花园 3室1厅 99平米,20200914,188,18940,3室1厅,34,99,平层,板塔结合,南,2013,毛坯,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,南通雅居乐花园 3室2厅 99平米,20200917,188,18908,3室2厅,34,99,暂无数据,板塔结合,南,2016,其他,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,江湾国际中心 3室2厅 98.6平米,20200914,105,10650,3室2厅,26,98.6,平层,板塔结合,南,2020,毛坯,钢混结构,两梯八户,有,中楼层
南通经济技术开发区,竹韵花园 3室2厅 140平米,20200917,163,11643,3室2厅,18,140,平层,暂无数据,南,2011,其他,钢混结构,两梯两户,有,中楼层
南通经济技术开发区,中创大都会 3室2厅 110平米,20200914,272,24710,3室2厅,8,110,平层,板楼,南,2015,精装,钢混结构,两梯两户,有,中楼层
南通经济技术开发区,中港翡翠城 2室1厅 87.8平米,20200917,162,18429,2室1厅,17,87.8,暂无数据,板塔结合,南,2013,精装,钢混结构,两梯四户,有,中楼层
南通经济技术开发区,碧桂园云峯中心 2室1厅 90平米,20200914,70,7723,2室1厅,23,90,平层,板塔结合,南,2019,精装,钢混结构,两梯二十户,有,中楼层
南通经济技术开发区,星辰花园 2室1厅 74.26平米,20200914,96,12915,2室1厅,6,74.26,平层,板楼,南,2010,精装,混合结构,一梯两户,无,中楼层
南通经济技术开发区,世家花园 3室2厅 130平米,20200917,169,12985,3室2厅,18,130,平层,板楼,南,2015,简装,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,世茂九龙庭 3室2厅 127.2平米,20200917,193,15158,3室2厅,33,127.2,平层,板塔结合,南,2013,其他,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,正泰江岸水苑 1室0厅 40平米,20200914,20,5000,1室0厅,29,40,平层,板塔结合,南,2016,其他,钢混结构,两梯二十二户,有,中楼层
南通经济技术开发区,世家花园 2室1厅 101平米,20200917,134,13248,2室1厅,6,101,平层,板楼,南,2013,毛坯,钢混结构,两梯两户,有,中楼层
南通经济技术开发区,竹韵花园 2室1厅 70.1平米,20200914,103,14594,2室1厅,18,70.1,平层,板楼,南,2011,精装,钢混结构,两梯三户,有,低楼层
南通经济技术开发区,民主新村 3室2厅 71.5平米,20200914,100,13940,3室2厅,6,71.5,平层,板楼,南,1998,其他,钢混结构,一梯两户,无,中楼层
南通经济技术开发区,民主新村 2室1厅 72.6平米,20200916,103,14188,2室1厅,6,72.6,平层,板楼,南,1998,其他,钢混结构,一梯两户,无,中楼层
南通经济技术开发区,南通橡树湾 3室2厅 128平米,20200914,240,18750,3室2厅,33,128,平层,板楼,南,2015,精装,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,南通橡树湾 4室2厅 166平米,20200913,295,17772,4室2厅,33,166,平层,塔楼,南北,2012,毛坯,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,万和家园（开发区） 2室1厅 73平米,20200913,120,16411,2室1厅,18,73,平层,板楼,南,2011,毛坯,钢混结构,两梯八户,有,高楼层
南通经济技术开发区,星海花园 1室1厅 55平米,20200913,77,13946,1室1厅,5,55,平层,板楼,南北,2005,简装,钢混结构,一梯两户,暂无数据,中楼层
南通经济技术开发区,碧桂园(南通经济技术开发区) 3室1厅 122.91平米,20200913,205,16663,3室1厅,30,122.91,平层,板塔结合,南,2015,其他,钢混结构,两梯三户,有,中楼层
南通经济技术开发区,星辰花园 2室2厅 93平米,20200913,118,12689,2室2厅,6,93,平层,板塔结合,南,未知,精装,混合结构,两梯两户,有,低楼层
南通经济技术开发区,炜赋花苑 2室1厅 78平米,20200913,118,15129,2室1厅,18,78,平层,板楼,南,2015,精装,框架结构,两梯四户,有,低楼层
南通经济技术开发区,星富花园 3室2厅 175平米,20200913,140,8000,3室2厅,6,175,平层,板塔结合,南,2012,毛坯,砖混结构,一梯两户,无,高楼层
南通经济技术开发区,和融•优山美地名邸 2室2厅 90.05平米,20200913,156,17324,2室2厅,17,90.05,平层,板塔结合,南,2013,精装,钢混结构,四梯四户,有,低楼层
南通经济技术开发区,朝阳花苑 2室2厅 92.09平米,20200913,168,18200,2室2厅,17,92.09,平层,塔楼,南,2016,毛坯,钢混结构,两梯三户,有,低楼层
南通经济技术开发区,江山鼎 2室1厅 90平米,20200913,159,17667,2室1厅,15,90,平层,板塔结合,南,2012,毛坯,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,竹韵花园 3室2厅 130.14平米,20200913,120,9221,3室2厅,18,130.14,平层,板塔结合,南,2012,毛坯,钢混结构,两梯两户,有,低楼层
南通经济技术开发区,海棠花园 3室1厅 88.94平米,20200913,147,16506,3室1厅,18,88.94,平层,板塔结合,南,2014,精装,钢混结构,一梯四户,有,中楼层
南通经济技术开发区,和融•优山美地名邸 3室2厅 99平米,20200913,173,17475,3室2厅,33,99,平层,板塔结合,南,2009,精装,钢混结构,两梯三户,有,低楼层
南通经济技术开发区,海尚家园东区 3室2厅 126平米,20200910,164,13000,3室2厅,18,126,暂无数据,板楼,南,2014,毛坯,钢混结构,两梯四户,有,低楼层
南通经济技术开发区,中兴花苑 2室1厅 91平米,20200912,116,12748,2室1厅,5,91,平层,板楼,南,2002,简装,混合结构,一梯两户,无,中楼层
南通经济技术开发区,世茂公元 3室1厅 88.68平米,20200910,178,20073,3室1厅,32,88.68,平层,板楼,南,2017,精装,钢混结构,两梯四户,有,高楼层
